"id","case_","utm.easting","utm.northing","location-long","location-lat","timestamp","LandClass","Elevation","PopDens","landC","elev","popD","used"
74,1,589644.557305762,4735110.45896682,-73.9043813,42.7632844,2011-02-11 18:06:13,"50",107.847004691247,267.035300915449,"forest",-0.694965632963671,0.186559970668558,"used"
74,1,589653.959361659,4735158.41634244,-73.9042588,42.7637151,2011-02-11 18:06:13,"50",103.669407724818,336.300740027571,"forest",-0.72596679254773,0.410789362390025,"used"
74,1,589652.280755243,4735148.40988557,-73.9042809,42.7636252,2011-02-11 18:06:13,"50",104.457458092796,321.814974814246,"forest",-0.720118819319511,0.363895350541692,"used"
74,1,589647.950882831,4735154.77315987,-73.9043328,42.763683,2011-02-11 18:06:13,"50",103.780303103983,331.700385142459,"forest",-0.725143858843435,0.395896873569996,"used"
74,1,589660.028650142,4735129.65183078,-73.9041892,42.7634554,2011-02-11 18:06:13,"50",107.115647372828,293.304846720775,"forest",-0.700392897758118,0.271601000541948,"used"
74,1,589677.296377939,4735105.67525672,-73.903982,42.7632375,2011-02-11 18:06:13,"50",110.241087999988,261.795847763113,"forest",-0.677199592029557,0.169598562376615,"used"
74,1,589668.015770735,4735112.64059675,-73.9040943,42.7633013,2011-02-11 18:06:13,"50",109.546393667207,269.56130194722,"forest",-0.682354787718792,0.194737262000313,"used"
74,1,589662.156778334,4735117.01816855,-73.9041652,42.7633414,2011-02-11 18:06:13,"50",108.889120000033,274.534086992742,"forest",-0.687232291702587,0.210835399544984,"used"
74,1,589654.558826237,4735102.80325446,-73.9042603,42.7632143,2011-02-11 18:06:13,"50",109.466954478381,254.555294541162,"forest",-0.682944290964268,0.146159097248024,"used"
74,1,589658.989485441,4735106.32599225,-73.9042056,42.7632455,2011-02-11 18:06:13,"50",109.623961408086,259.181110001125,"forest",-0.681779172135744,0.161134008258467,"used"
74,1,589657.540951282,4735106.32939302,-73.9042233,42.7632457,2011-02-11 18:06:13,"50",109.474359937657,259.365119043716,"forest",-0.682889336446958,0.161729691130335,"used"
74,1,589651.856622924,4735099.1474755,-73.9042939,42.7631817,2011-02-11 18:06:13,"50",109.47152512487,249.520000975658,"forest",-0.682910373058273,0.129858604133352,"used"
74,1,589657.38119389,4735108.54859909,-73.9042249,42.7632657,2011-02-11 18:06:13,"50",109.260116852831,262.643753975494,"forest",-0.68447919399326,0.172343444913652,"used"
74,1,589646.216355938,4735099.28525502,-73.9043628,42.7631836,2011-02-11 18:06:13,"50",108.82435463685,250.41842524353,"forest",-0.687712903254084,0.132767026135365,"used"
74,1,589658.01231971,4735126.11602058,-73.9042144,42.7634238,2011-02-11 18:06:13,"50",107.409564851253,288.36299065066,"forest",-0.698211791556051,0.255602987755465,"used"
74,1,589651.345033335,4735101.36211275,-73.9042998,42.7632017,2011-02-11 18:06:13,"50",109.23595879357,252.835661020716,"forest",-0.684658466397086,0.140592217383894,"used"
74,1,589063.475226489,4735122.64080186,-73.91148,42.7634618,2011-02-11 18:06:13,"50",110.360000000076,357.053482183315,"forest",-0.676317168492582,0.47797113167907,"used"
74,1,588917.857237474,4735172.88594063,-73.9132515,42.7639311,2011-02-11 18:06:13,"50",105.411112584033,468.927411002786,"forest",-0.713041929110027,0.8401347637911,"used"
74,1,589214.357586796,4734874.79532402,-73.9096754,42.7612127,2011-02-11 18:06:13,"50",98.8192172896302,167.728392045151,"forest",-0.761959141475263,-0.134921103517387,"used"
74,1,589233.374599175,4734668.5290739,-73.9094756,42.7593533,2011-02-11 18:06:13,"50",98.6350780608067,143.625774116441,"forest",-0.763325603980937,-0.212947250847534,"used"
74,1,589244.392197242,4734654.45530701,-73.9093432,42.7592253,2011-02-11 18:06:13,"50",98.5755600000092,141.046352921527,"forest",-0.763767276290579,-0.221297476485931,"used"
74,1,589240.182298867,4734664.84088917,-73.909393,42.7593193,2011-02-11 18:06:13,"50",98.7346800000244,142.569400229435,"forest",-0.762586476765606,-0.216366994909651,"used"
74,1,589238.551359223,4734665.01972491,-73.9094129,42.7593211,2011-02-11 18:06:13,"50",98.6695199999802,142.746633020127,"forest",-0.763070016842857,-0.215793248444468,"used"
74,1,589246.506100553,4734671.36432367,-73.9093147,42.7593773,2011-02-11 18:06:13,"50",99.2253599999952,142.65692333524,"forest",-0.758945232982149,-0.216083660926244,"used"
74,1,589238.31296981,4734682.19820959,-73.9094131,42.7594758,2011-02-11 18:06:13,"50",98.999960000045,144.616261199638,"forest",-0.760617883892435,-0.209740798697368,"used"
74,1,589228.073018128,4734686.13080594,-73.9095376,42.7595124,2011-02-11 18:06:13,"50",98.7553600000151,146.035351712882,"forest",-0.762433014383988,-0.205146851027919,"used"
74,1,589235.844473007,4734666.76176098,-73.9094457,42.7593371,2011-02-11 18:06:13,"50",98.6118132912004,143.196240064292,"forest",-0.763498247450627,-0.214337759021186,"used"
74,1,589237.66911116,4734678.82465577,-73.9094215,42.7594455,2011-02-11 18:06:13,"50",99.0788000000469,144.316202840519,"forest",-0.760032827114266,-0.210712161966101,"used"
74,1,589240.20657751,4734670.56098727,-73.9093918,42.7593708,2011-02-11 18:06:13,"50",98.924400000013,143.181710874827,"forest",-0.761178600409127,-0.214384793608096,"used"
74,1,589239.499098242,4734659.44546618,-73.9094022,42.7592708,2011-02-11 18:06:13,"50",98.5269600000048,142.055725635806,"forest",-0.7641279277292,-0.218029886867728,"used"
74,1,589234.368124016,4734661.94472598,-73.9094645,42.7592939,2011-02-11 18:06:13,"50",98.4189104880153,142.821147264713,"forest",-0.764929742789649,-0.215552027368674,"used"
74,1,589240.46927116,4734666.06629968,-73.9093893,42.7593303,2011-02-11 18:06:13,"50",98.7876000000025,142.67327137951,"forest",-0.762193767421528,-0.216030738255581,"used"
74,1,589246.497946474,4734431.37765712,-73.9093527,42.7572165,2011-02-11 18:06:13,"50",104.566531303917,116.885035558422,"forest",-0.719309407580778,-0.299513648432068,"used"
74,1,589478.974078048,4734312.01609966,-73.9065311,42.7561147,2011-02-11 18:06:13,"50",96.0043854767915,83.1605854731687,"forest",-0.782847477744495,-0.408688050929055,"used"
74,1,590070.369717731,4733902.25925424,-73.8993706,42.7523561,2011-02-11 18:06:13,"50",102.671591507206,68.9757495644573,"forest",-0.733371398603872,-0.454607880042252,"used"
74,1,590464.779050456,4733884.29071908,-73.8945548,42.7521479,2011-02-11 18:06:13,"50",96.1449924735928,157.230716916306,"forest",-0.781804059726553,-0.168904679436399,"used"
74,1,591155.299148076,4733773.00958432,-73.8861364,42.7510642,2011-02-11 18:06:13,"50",93.4780651647092,485.454446773715,"forest",-0.801594824552881,0.893636874300722,"used"
74,1,591439.600656697,4733825.23631051,-73.8826546,42.7515006,2011-02-11 18:06:13,"50",96.0957738303958,448.437539588895,"forest",-0.782169301999688,0.773803972237886,"used"
74,1,591794.060386691,4733682.91076785,-73.8783472,42.7501768,2011-02-11 18:06:13,"50",89.3410269183811,332.305355899278,"forest",-0.832295005520648,0.397855313833275,"used"
74,1,591922.676455789,4733303.43586922,-73.8768376,42.7467447,2011-02-11 18:06:13,"50",99.7310661376155,270.557646873579,"forest",-0.755192483063719,0.19796267744048,"used"
74,1,592021.318477539,4732940.02366482,-73.8756917,42.7434608,2011-02-11 18:06:13,"50",89.0197599999464,248.831436105016,"forest",-0.834679066761478,0.127629549007389,"used"
74,1,592000.914897097,4732915.6952994,-73.8759449,42.7432442,2011-02-11 18:06:13,"50",88.8337617568121,232.016540553628,"forest",-0.836059324661916,0.0731955650512011,"used"
74,1,592031.376808431,4732926.69660455,-73.875571,42.7433396,2011-02-11 18:06:13,"50",89.8888000000097,251.10805011173,"forest",-0.82823008474062,0.134999512736107,"used"
74,1,592012.294213622,4732945.16793458,-73.8758011,42.7435082,2011-02-11 18:06:13,"50",88.2320799999628,245.071632481583,"forest",-0.840524291558626,0.115458132926279,"used"
74,1,592020.195923832,4732932.11201023,-73.8757067,42.7433897,2011-02-11 18:06:13,"50",88.9117600000162,246.321674767436,"forest",-0.835480514402268,0.119504829590243,"used"
74,1,592030.283244119,4732933.20153645,-73.8755833,42.7433983,2011-02-11 18:06:13,"50",89.8002399999482,252.101306133135,"forest",-0.828887271806949,0.13821492862545,"used"
74,1,592033.143381424,4732937.88214386,-73.8755476,42.7434401,2011-02-11 18:06:13,"50",90.0749119295116,254.815649033187,"forest",-0.826848983195079,0.14700192925959,"used"
74,1,592032.430765619,4732934.84058335,-73.8755568,42.7434128,2011-02-11 18:06:13,"50",89.991039999975,253.678099554132,"forest",-0.827471380973773,0.143319399689126,"used"
74,1,592022.224716579,4732926.68575573,-73.8756828,42.7433406,2011-02-11 18:06:13,"50",89.0838399999268,246.128242553785,"forest",-0.834203541161114,0.118878641578409,"used"
74,1,592022.351333044,4732922.71132507,-73.8756819,42.7433048,2011-02-11 18:06:13,"50",89.2304834943692,245.243124892862,"forest",-0.833115327432096,0.116013296360725,"used"
74,1,592024.58692056,4732929.41609401,-73.8756535,42.7433649,2011-02-11 18:06:13,"50",89.2947999999842,248.071551861498,"forest",-0.832638046768001,0.125169615397109,"used"
74,1,592028.578884189,4732931.47954187,-73.8756044,42.743383,2011-02-11 18:06:13,"50",89.6483199999659,250.74995140329,"forest",-0.830014641488923,0.133840258473102,"used"
74,1,592036.995067294,4732908.69011206,-73.8755053,42.7431768,2011-02-11 18:06:13,"50",90.4408079615662,249.709234700261,"forest",-0.824133737714949,0.130471200595667,"used"
74,1,592010.373182101,4733015.64624045,-73.8758131,42.744143,2011-02-11 18:06:13,"50",90.0851999999903,260.551758675805,"forest",-0.826772637363423,0.165571137691659,"used"
74,1,592028.226494963,4732929.66449255,-73.875609,42.7433667,2011-02-11 18:06:13,"50",89.6151999999887,250.116268040053,"forest",-0.830260418765422,0.131788868387308,"used"
74,1,592126.455841443,4732718.29580691,-73.8744435,42.7414518,2011-02-11 18:06:13,"50",97.0112899040846,242.049541915228,"forest",-0.775375429797493,0.105674876830492,"used"
74,1,592305.19991906,4732471.36330303,-73.8723004,42.739207,2011-02-11 18:06:13,"50",91.9591349120013,226.511083499533,"forest",-0.812866519630135,0.0553730362083511,"used"
74,1,592332.478959157,4732424.75848625,-73.8719748,42.7387841,2011-02-11 18:06:13,"50",92.4866495743476,216.772077241028,"forest",-0.808951932760759,0.0238454594354482,"used"
74,1,592293.560542301,4732310.60818303,-73.8724688,42.737761,2011-02-11 18:06:13,"50",100.998304128018,163.443164376536,"forest",-0.74578854881943,-0.148793447442996,"used"
74,1,592326.889016977,4732430.75903364,-73.8720421,42.7388388,2011-02-11 18:06:13,"50",92.2433465983654,217.496199247143,"forest",-0.810757438281352,0.0261896218206834,"used"
74,1,592343.489241865,4732200.62143906,-73.8718769,42.7367647,2011-02-11 18:06:13,"50",97.1371200001538,150.812942420287,"forest",-0.774441668374343,-0.189680605928663,"used"
74,1,592003.169298145,4732087.9050186,-73.876052,42.7357907,2011-02-11 18:06:13,"100",99.7257005440233,77.3978641518363,"forest",-0.755232300122317,-0.427343407960012,"used"
74,1,592156.581876108,4732376.44054181,-73.8741312,42.7383702,2011-02-11 18:06:13,"50",96.4842399999463,151.709424554548,"forest",-0.779286567783818,-0.186778471094448,"used"
74,1,592047.759097105,4732407.34312575,-73.8754554,42.7386615,2011-02-11 18:06:13,"50",89.7048455840241,130.488208139774,"forest",-0.829595175785062,-0.255476807656955,"used"
74,1,592235.907966208,4732400.7448418,-73.8731583,42.7385795,2011-02-11 18:06:13,"50",95,180.893026194892,"forest",-0.790300833034663,-0.0923039203237063,"used"
74,1,592802.130713447,4731738.66046855,-73.8663507,42.73255,2011-02-11 18:06:13,"50",97.502519999969,241.749548473444,"forest",-0.771730103855957,0.104703723715261,"used"
74,1,592888.410877822,4731458.5588542,-73.8653429,42.7300176,2011-02-11 18:06:13,"50",97.7952682367949,135.651017641001,"forest",-0.769557674375392,-0.238763513857433,"used"
74,1,592862.327292963,4731468.04870353,-73.8656599,42.7301062,2011-02-11 18:06:13,"50",97.9082546848215,134.521939662902,"forest",-0.768719223243257,-0.242418619079899,"used"
74,1,592861.138005432,4731468.19932212,-73.8656744,42.7301077,2011-02-11 18:06:13,"50",97.9413221247978,134.324288632028,"forest",-0.768473836004617,-0.243058464448588,"used"
74,1,592871.377101361,4731460.58456928,-73.8655506,42.7300379,2011-02-11 18:06:13,"50",97.2858518208067,132.893393463837,"forest",-0.77333795757018,-0.24769062671152,"used"
74,1,592868.169017947,4731469.60435563,-73.8655883,42.7301195,2011-02-11 18:06:13,"50",97.9111119760085,136.618272103955,"forest",-0.768698019823976,-0.235632271456485,"used"
74,1,592872.754184859,4731457.42661821,-73.8655343,42.7300093,2011-02-11 18:06:13,"50",97.1383562208479,131.635569594775,"forest",-0.774432494613608,-0.251762514288758,"used"
74,1,592878.725651063,4731465.17033505,-73.8654601,42.7300783,2011-02-11 18:06:13,"50",97.7136695136127,136.817574281434,"forest",-0.770163203118245,-0.23498708091705,"used"
74,1,592875.516949635,4731465.70475468,-73.8654992,42.7300835,2011-02-11 18:06:13,"50",97.6821085440069,136.359821498557,"forest",-0.770397411124245,-0.236468940115218,"used"
74,1,592873.52233848,4731458.75861178,-73.8655247,42.7300212,2011-02-11 18:06:13,"50",97.246764748864,132.464915835414,"forest",-0.773628015362904,-0.249077714979771,"used"
74,1,592868.322808521,4731459.37734884,-73.8655881,42.7300274,2011-02-11 18:06:13,"50",97.2088366623979,131.62032114099,"forest",-0.773909472542881,-0.251811877312521,"used"
74,1,592867.752815678,4731465.84477124,-73.865594,42.7300857,2011-02-11 18:06:13,"50",97.6597391679854,134.674072109316,"forest",-0.770563410046929,-0.241926128649496,"used"
74,1,592871.177092393,4731463.89161451,-73.8655525,42.7300677,2011-02-11 18:06:13,"50",97.493078160004,134.483138958853,"forest",-0.77180016997049,-0.242544226574472,"used"
74,1,592870.853668975,4731449.57100888,-73.8655588,42.7299388,2011-02-11 18:06:13,"50",96.7796800000068,127.338679782624,"forest",-0.777094163235703,-0.265672611463096,"used"
74,1,592869.493407349,4731461.83650442,-73.8655734,42.7300494,2011-02-11 18:06:13,"50",97.3671044416066,133.091727263491,"forest",-0.772734997187864,-0.24704857105109,"used"
74,1,592890.421185357,4731467.38220902,-73.8653169,42.7300968,2011-02-11 18:06:13,"50",97.9573198464039,140.577084507352,"forest",-0.768355119928251,-0.222816614636404,"used"
74,1,592873.158310638,4731457.20991877,-73.8655294,42.7300073,2011-02-11 18:06:13,"50",97.141770950412,131.617098977991,"forest",-0.774407154549212,-0.251822308252662,"used"
74,1,592871.890208756,4731459.56966718,-73.8655445,42.7300287,2011-02-11 18:06:13,"50",97.2382157280212,132.505450245437,"forest",-0.773691456035033,-0.248946495049316,"used"
74,1,592882.231722588,4731447.9912905,-73.8654201,42.7299232,2011-02-11 18:06:13,"50",97.3459827072412,128.983576620562,"forest",-0.772891737597007,-0.260347672761439,"used"
74,1,592880.149079329,4731456.12657056,-73.8654442,42.7299967,2011-02-11 18:06:13,"50",97.3937624544203,132.611139147134,"forest",-0.77253717309998,-0.248604353882766,"used"
74,1,592876.029128434,4731456.83755491,-73.8654944,42.7300036,2011-02-11 18:06:13,"50",97.2403734528364,132.062829115893,"forest",-0.773675443965924,-0.250379369335725,"used"
74,1,592873.561420268,4731460.72498489,-73.8655239,42.7300389,2011-02-11 18:06:13,"50",97.3621220832051,133.44854101595,"forest",-0.772771970330355,-0.24589347650903,"used"
74,1,592880.402668044,4731453.09790766,-73.8654416,42.7299694,2011-02-11 18:06:13,"50",97.3452720384299,131.150289907318,"forest",-0.772897011336291,-0.25333348489875,"used"
74,1,592870.314967662,4731464.06884057,-73.865563,42.7300694,2011-02-11 18:06:13,"50",97.5063757119909,134.376895821422,"forest",-0.771701491343869,-0.242888161939442,"used"
74,1,592876.456334519,4731465.2620118,-73.8654878,42.7300794,2011-02-11 18:06:13,"50",97.6761558144249,136.35153140636,"forest",-0.770441585208345,-0.236495777198106,"used"
74,1,592874.544335833,4731458.26144626,-73.8655123,42.7300166,2011-02-11 18:06:13,"50",97.2566283456024,132.44385229586,"forest",-0.773554819470859,-0.249145902877259,"used"
74,1,592876.829831465,4731455.13791561,-73.8654849,42.7299882,2011-02-11 18:06:13,"50",97.222685212827,131.39195802491,"forest",-0.773806705060687,-0.252551145312069,"used"
74,1,592878.845990278,4731458.65244489,-73.8654597,42.7300196,2011-02-11 18:06:13,"50",97.4375023104062,133.587792802234,"forest",-0.772212587873952,-0.245442683967544,"used"
74,1,592875.535445602,4731460.0629084,-73.8654999,42.7300327,2011-02-11 18:06:13,"50",97.3886272416282,133.558210019721,"forest",-0.772575280546089,-0.245538450765723,"used"
74,1,592875.419673609,4731454.66360065,-73.8655022,42.7299841,2011-02-11 18:06:13,"50",97.1458346592492,130.848385230668,"forest",-0.774376998531966,-0.254310825154884,"used"
74,1,592878.540746247,4731461.86922397,-73.8654629,42.7300486,2011-02-11 18:06:13,"50",97.5667606848402,135.126982129514,"forest",-0.77125338584331,-0.240459946674253,"used"
74,1,592870.218946716,4731455.37117218,-73.8655656,42.7299911,2011-02-11 18:06:13,"50",96.967960000009,130.063712601048,"forest",-0.775696972847674,-0.256851004914016,"used"
74,1,592880.76678878,4731464.99784731,-73.8654352,42.7300765,2011-02-11 18:06:13,"50",97.7454293760328,137.191297914484,"forest",-0.769927519166163,-0.233777244900923,"used"
74,1,592804.169079939,4731457.58270541,-73.8663719,42.730019,2011-02-11 18:06:13,"50",98.1368000000105,116.571216933437,"forest",-0.767023231541496,-0.30052955709147,"used"
74,1,592875.947214913,4731467.19880549,-73.8654937,42.7300969,2011-02-11 18:06:13,"50",97.765000617607,137.20058745325,"forest",-0.769782284671745,-0.23374717236181,"used"
74,1,592885.967807824,4731460.00318409,-73.8653725,42.7300309,2011-02-11 18:06:13,"50",97.7348656799973,135.841318779498,"forest",-0.770005910363118,-0.238147461911816,"used"
74,1,592874.002498113,4731463.85183425,-73.865518,42.730067,2011-02-11 18:06:13,"50",97.5523795200182,135.098157294765,"forest",-0.771360105756512,-0.240553259807684,"used"
74,1,592875.177740134,4731465.3558955,-73.8655034,42.7300804,2011-02-11 18:06:13,"50",97.6579494912151,136.109766959841,"forest",-0.770576690900876,-0.237278428625394,"used"
74,1,592874.362638228,4731461.42435317,-73.865514,42.7300451,2011-02-11 18:06:13,"50",97.4257418879998,133.973882411034,"forest",-0.772299859751715,-0.244192816223383,"used"
74,1,592871.132787664,4731462.31389823,-73.8655533,42.7300535,2011-02-11 18:06:13,"50",97.3901921759974,133.693564869408,"forest",-0.772563667463136,-0.245100273573736,"used"
74,1,592878.098312043,4731463.71806175,-73.865468,42.7300653,2011-02-11 18:06:13,"50",97.637165568,135.951156148979,"forest",-0.770730924477153,-0.237791891126981,"used"
74,1,592885.86973897,4731455.1150122,-73.8653745,42.7299869,2011-02-11 18:06:13,"50",97.6353788880018,133.352656482465,"forest",-0.770744183092619,-0.246203878505962,"used"
74,1,592860.799506419,4731464.14090715,-73.8656792,42.7300712,2011-02-11 18:06:13,"50",97.6267331583988,132.271697670007,"forest",-0.770808341422227,-0.249703210064391,"used"
74,1,592880.908365053,4731459.94629868,-73.8654343,42.730031,2011-02-11 18:06:13,"50",97.5622887359917,134.691420439373,"forest",-0.771286571332723,-0.241869967805848,"used"
74,1,592877.315152838,4731448.26952253,-73.8654801,42.7299263,2011-02-11 18:06:13,"50",97.0783915248285,128.074775640642,"forest",-0.774877481319038,-0.263289686751899,"used"
74,1,592047.156331921,4732431.08071737,-73.8754589,42.7388753,2011-02-11 18:06:13,"50",89.9829777967977,136.152443565849,"forest",-0.827531209063775,-0.237140273875658,"used"
74,1,592062.300913682,4732497.52144994,-73.8752631,42.7394717,2011-02-11 18:06:13,"50",93.9599046608147,157.467231196016,"forest",-0.798019184482117,-0.168139024100164,"used"
74,1,592083.834641927,4732491.18894795,-73.8750011,42.7394121,2011-02-11 18:06:13,"50",95.1120188975689,162.814683282877,"forest",-0.789469561912084,-0.150827996492939,"used"
74,1,591581.396491823,4732314.53809313,-73.8811669,42.7378817,2011-02-11 18:06:13,"50",105.326898260783,52.4342878582851,"forest",-0.713666867727929,-0.508156690879283,"used"
74,1,591480.225648117,4732089.78089679,-73.882439,42.7358701,2011-02-11 18:06:13,"50",103.190533743969,68.5488013956194,"forest",-0.729520426088792,-0.455990017070794,"used"
74,1,591700.444832311,4731881.29972839,-73.879783,42.7339667,2011-02-11 18:06:13,"50",105.779040000011,45.1474386920303,"forest",-0.710311609112734,-0.531746027452614,"used"
74,1,592143.927911573,4732678.85648247,-73.8742365,42.7410946,2011-02-11 18:06:13,"50",95.422816784042,237.9165186645,"forest",-0.787163189383962,0.092295256324784,"used"
74,1,592482.906066903,4732567.76712055,-73.870114,42.7400536,2011-02-11 18:06:13,"50",92.1412892160202,360.231232386674,"forest",-0.811514786877265,0.488258296595306,"used"
74,1,592202.771573044,4732560.55788582,-73.873537,42.7400224,2011-02-11 18:06:13,"50",92.0813495039445,223.737836755935,"forest",-0.811959588181559,0.0463953492351428,"used"
74,0,594404.219629413,4729163.65022155,-73.8472131245571,42.7091700008686,2011-02-11 18:06:13,"160",88.109078545706,206.756441325147,"wet",-0.841437062164103,-0.00857763609255855,"avail"
74,0,594437.753627004,4729163.65022155,-73.8468037157188,42.7091658791611,2011-02-11 18:06:13,"160",92.512801464262,205.698800537082,"wet",-0.808757864515504,-0.0120014814273688,"avail"
74,0,594303.617636643,4729197.18421913,-73.8484357695798,42.7094842881767,2011-02-11 18:06:13,"160",82.5412080452195,215.176912180303,"wet",-0.882755179568925,0.018681514821126,"avail"
74,0,594337.151634233,4729197.18421913,-73.8480263584998,42.709480170815,2011-02-11 18:06:13,"160",82.0270372772821,215.141291128589,"wet",-0.886570743913302,0.0185662006491421,"avail"
74,0,594370.685631823,4729197.18421913,-73.8476169475059,42.7094760519902,2011-02-11 18:06:13,"160",83.8986597514344,215.079867875559,"wet",-0.872681786345455,0.0183673583572156,"avail"
74,0,594404.219629413,4729197.18421913,-73.847207536598,42.7094719317023,2011-02-11 18:06:13,"160",88.8125548060431,214.992628695046,"wet",-0.836216697445927,0.0180849435103369,"avail"
74,0,594437.753627004,4729197.18421913,-73.8467981257762,42.7094678099514,2011-02-11 18:06:13,"160",91.5008127009582,214.879559863685,"wet",-0.816267642361611,0.0177189116825807,"avail"
74,0,594203.015643873,4729230.71821673,-73.8496584271912,42.7097985625601,2011-02-11 18:06:13,"50",88.7523840534538,217.723575859638,"forest",-0.83666321325832,0.0269256962636501,"avail"
74,0,594236.549641463,4729230.71821673,-73.8492490138699,42.7097944495443,2011-02-11 18:06:13,"50",85.4099639286875,218.709864049246,"forest",-0.861466682936587,0.0301185555547019,"avail"
74,0,594270.083639053,4729230.71821673,-73.8488396006345,42.7097903350655,2011-02-11 18:06:13,"50",82.5339213059475,219.67039056072,"forest",-0.882809253087466,0.0332280179093919,"avail"
74,0,594303.617636643,4729230.71821673,-73.8484301874851,42.7097862191236,2011-02-11 18:06:13,"50",82.039841481248,220.605141666699,"forest",-0.886475726329346,0.0362540388888502,"avail"
74,0,594337.151634233,4729230.71821673,-73.8480207744217,42.7097821017186,2011-02-11 18:06:13,"50",82.8431397425655,221.514103640923,"forest",-0.880514601358982,0.0391965740577702,"avail"
74,0,594370.685631823,4729230.71821673,-73.8476113614442,42.7097779828506,2011-02-11 18:06:13,"50",85.2786738117968,222.397262759749,"forest",-0.862440962145004,0.0420555789893223,"avail"
74,0,594404.219629413,4729230.71821673,-73.8472019485528,42.7097738625195,2011-02-11 18:06:13,"50",86.9329287085857,223.254605294473,"forest",-0.850165048393588,0.0448310092402873,"avail"
74,0,594437.753627004,4729230.71821673,-73.8467925357475,42.7097697407253,2011-02-11 18:06:13,"50",89.5805427848176,224.08611751923,"forest",-0.830517603426099,0.047522820376636,"avail"
74,0,594068.879653513,4729264.25221432,-73.8512905130391,42.710116931225,2011-02-11 18:06:13,"50",96.3403535883714,212.362909620602,"forest",-0.780354321720604,0.00957189117111193,"avail"
74,0,594102.413651103,4729264.25221432,-73.8508810973909,42.7101128240184,2011-02-11 18:06:13,"50",91.9534512084986,214.396703978619,"forest",-0.812908697322414,0.0161557875215919,"avail"
74,0,594135.947648693,4729264.25221432,-73.8504716818285,42.7101087153487,2011-02-11 18:06:13,"50",91.1516520015942,216.404790907227,"forest",-0.818858698092561,0.0226564625522793,"avail"
74,0,594169.481646283,4729264.25221432,-73.8500622663519,42.7101046052159,2011-02-11 18:06:13,"50",90.2241588668503,218.387156680055,"forest",-0.825741449807093,0.0290738718275032,"avail"
74,0,594203.015643873,4729264.25221432,-73.8496528509612,42.71010049362,2011-02-11 18:06:13,"50",88.9793622931066,220.343787570192,"forest",-0.834978850528709,0.0354079709098554,"avail"
74,0,594236.549641463,4729264.25221432,-73.8492434356564,42.7100963805611,2011-02-11 18:06:13,"50",85.3312620562156,222.274669852624,"forest",-0.862050714696393,0.0416587153680655,"avail"
74,0,594270.083639053,4729264.25221432,-73.8488340204374,42.710092266039,2011-02-11 18:06:13,"50",85.3908294399599,224.179789799411,"forest",-0.86160867637046,0.0478260607613872,"avail"
74,0,594303.617636643,4729264.25221432,-73.8484246053045,42.7100881500539,2011-02-11 18:06:13,"50",86.6587579402048,226.059133685304,"forest",-0.852199617982795,0.0539099626577864,"avail"
74,0,594337.151634233,4729264.25221432,-73.8480151902575,42.7100840326057,2011-02-11 18:06:13,"50",86.6832232773895,227.912687783888,"forest",-0.85201806532742,0.0599103766214587,"avail"
74,0,594370.685631823,4729264.25221432,-73.8476057752965,42.7100799136944,2011-02-11 18:06:13,"50",86.3041370478433,229.740438368301,"forest",-0.854831192776697,0.0658272582151498,"avail"
74,0,594404.219629413,4729264.25221432,-73.8471963604216,42.71007579332,2011-02-11 18:06:13,"50",86.5711154704354,231.542371711766,"forest",-0.852849996229786,0.0716605630018836,"avail"
74,0,594437.753627004,4729264.25221432,-73.8467869456327,42.7100716714825,2011-02-11 18:06:13,"50",87.4691592765053,233.318474088511,"forest",-0.846185782431957,0.0774102465479274,"avail"
74,0,594471.287624594,4729264.25221432,-73.8463775309299,42.710067548182,2011-02-11 18:06:13,"50",89.3113682867526,235.068731775058,"forest",-0.832515096635121,0.0830762644269883,"avail"
74,0,593968.277660742,4729297.78621191,-73.8525131980674,42.7104311754115,2011-02-11 18:06:13,"50",112.459606485742,202.141126122014,"forest",-0.660736384551734,-0.0235185551694736,"avail"
74,0,594001.811658332,4729297.78621191,-73.8521037801784,42.7104270725511,2011-02-11 18:06:13,"50",107.682051017049,205.196568181145,"forest",-0.696189723085071,-0.0136273320264265,"avail"
74,0,594035.345655922,4729297.78621191,-73.8516943623751,42.7104229682276,2011-02-11 18:06:13,"50",99.9893229242225,208.226343336377,"forest",-0.753276008133368,-0.00381919901205702,"avail"
74,0,594068.879653513,4729297.78621191,-73.8512849446575,42.710418862441,2011-02-11 18:06:13,"50",92.477499848378,211.230437861319,"forest",-0.809019831152398,0.00590579943790811,"avail"
74,0,594102.413651103,4729297.78621191,-73.8508755270257,42.7104147551913,2011-02-11 18:06:13,"50",88.7474446202378,214.208838028661,"forest",-0.836699867861101,0.015547618884763,"avail"
74,0,594135.947648693,4729297.78621191,-73.8504661094798,42.7104106464784,2011-02-11 18:06:13,"50",88.4086965837691,217.161530111259,"forest",-0.839213653183558,0.0251062148903427,"avail"
74,0,594169.481646283,4729297.78621191,-73.8500566920196,42.7104065363025,2011-02-11 18:06:13,"50",89.087824758042,220.088500383972,"forest",-0.834173971022294,0.0345815430229611,"avail"
74,0,594203.015643873,4729297.78621191,-73.8496472746453,42.7104024246634,2011-02-11 18:06:13,"50",88.2537928326271,222.989735118348,"forest",-0.840363164720432,0.0439735588402178,"avail"
